#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 791: Stevens Pass, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Stevens Pass (791) 
# Washington  SNOTEL Site - 3940 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:33 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
2006-05-10,30.8,74,69.7,33.1
2006-05-11,30.3,71,69.7,39.6
2006-05-12,29.6,70,69.8,34.0
2006-05-13,29.0,68,69.9,29.3
2006-05-14,28.0,66,69.9,37.8
2006-05-15,27.2,62,69.9,43.7
2006-05-16,26.0,58,69.9,48.0
2006-05-17,24.5,54,69.9,44.1
2006-05-18,22.8,50,69.9,42.8
2006-05-19,21.2,46,69.9,43.2
2006-05-20,19.9,44,69.9,41.7
2006-05-21,18.9,42,70.0,38.5
2006-05-22,17.9,40,70.0,40.1
2006-05-23,17.0,38,70.4,34.9
2006-05-24,16.4,37,70.7,39.2
2006-05-25,15.7,35,70.9,36.5
2006-05-26,15.3,34,71.1,35.6
2006-05-27,14.7,32,71.4,34.5
2006-05-28,14.0,31,71.6,36.0
2006-05-29,13.2,29,71.7,37.8
2006-05-30,12.5,27,71.7,34.3
2006-05-31,11.5,24,71.8,41.4
2006-06-01,10.3,22,71.9,42.3
2006-06-02,9.1,19,72.1,43.2
2006-06-03,7.8,18,72.4,40.8
2006-06-04,6.7,15,72.4,42.3
2006-06-05,5.7,13,73.0,43.7
2006-06-06,4.3,9,73.1,41.0
2006-06-07,2.5,6,73.1,41.7
2006-06-08,1.6,5,73.1,41.2
2006-06-09,1.0,5,73.3,39.2
2006-06-10,0.5,3,73.4,40.3
2006-06-11,0.0,4,73.4,40.8
2006-06-12,0.0,3,73.5,45.5
2006-06-13,0.0,0,73.8,42.4
2006-06-14,0.0,0,74.1,44.4
2006-06-15,0.0,0,74.2,41.0
2006-06-16,0.0,0,74.3,42.8
2006-06-17,0.0,0,74.6,40.8
2006-06-18,0.0,0,74.6,40.3
2006-06-19,0.0,0,74.6,40.5
2006-06-20,0.0,0,74.6,38.1
2006-06-21,0.0,0,74.6,42.4
2006-06-22,0.0,0,74.6,43.0
2006-06-23,0.0,0,74.6,39.9
2006-06-24,0.0,0,74.6,45.0
2006-06-25,0.0,0,74.6,55.6
2006-06-26,0.0,0,74.6,60.8
2006-06-27,0.0,0,74.6,62.1
2006-06-28,0.0,0,74.6,49.6
2006-06-29,0.0,0,74.6,45.3
2006-06-30,0.0,0,74.6,53.4
2006-07-01,0.0,0,74.6,52.0
2006-07-02,0.0,0,74.6,51.1
2006-07-03,0.0,0,74.6,54.7
2006-07-04,0.0,0,74.6,55.8
2006-07-05,0.0,0,74.6,52.2
2006-07-06,0.0,0,74.8,46.8
2006-07-07,0.0,0,74.9,44.4
2006-07-08,0.0,0,74.9,48.9
2006-07-09,0.0,0,74.9,51.8
2006-07-10,0.0,0,74.9,55.4
2006-07-11,0.0,0,74.9,47.7
2006-07-12,0.0,0,74.9,49.1
2006-07-13,0.0,0,74.9,47.8
2006-07-14,0.0,0,74.9,46.6
2006-07-15,0.0,0,74.9,47.7
2006-07-16,0.0,0,74.9,43.9
2006-07-17,0.0,0,74.9,46.4
2006-07-18,0.0,0,74.9,44.6
2006-07-19,0.0,0,74.9,46.6
2006-07-20,0.0,0,74.9,47.1
2006-07-21,0.0,0,74.9,61.9
2006-07-22,0.0,0,74.9,69.4
2006-07-23,0.0,0,74.9,63.5
2006-07-24,0.0,0,74.9,59.2
2006-07-25,0.0,0,74.9,54.9
2006-07-26,0.0,0,74.9,51.3
2006-07-27,0.0,0,74.9,53.2
2006-07-28,0.0,0,74.9,57.0
2006-07-29,0.0,0,75.1,46.6
2006-07-30,0.0,0,75.1,46.2
2006-07-31,0.0,0,75.3,40.1
2006-08-01,0.0,0,75.3,43.9
2006-08-02,0.0,0,75.3,44.1
2006-08-03,0.0,0,75.3,47.1
2006-08-04,0.0,0,75.3,47.3
2006-08-05,0.0,0,75.3,46.0
2006-08-06,0.0,0,75.3,49.6
2006-08-07,0.0,0,75.3,52.7
2006-08-08,0.0,0,75.3,52.7
2006-08-09,0.0,0,75.3,52.7
2006-08-10,0.0,0,75.3,52.2
2006-08-11,0.0,0,75.3,47.7
2006-08-12,0.0,0,75.3,46.4
2006-08-13,0.0,0,75.3,45.3
2006-08-14,0.0,0,75.3,53.8
2006-08-15,0.0,0,75.3,47.3
2006-08-16,0.0,0,75.3,49.6
2006-08-17,0.0,0,75.3,49.8
2006-08-18,0.0,0,75.3,47.3
2006-08-19,0.0,0,75.3,56.5
2006-08-20,0.0,0,75.3,52.9
2006-08-21,0.0,0,75.3,59.2
2006-08-22,0.0,0,75.3,50.2
2006-08-23,0.0,0,75.3,45.0
2006-08-24,0.0,0,75.3,47.7
2006-08-25,0.0,0,75.3,47.1
2006-08-26,0.0,0,75.3,50.0
2006-08-27,0.0,0,75.3,52.0
2006-08-28,0.0,0,75.3,57.9
2006-08-29,0.0,0,75.3,46.4
2006-08-30,0.0,0,75.8,40.3
2006-08-31,0.0,0,76.2,40.3
2006-09-01,0.0,0,76.2,45.7
2006-09-02,0.0,0,76.2,49.8
2006-09-03,0.0,0,76.2,56.5
2006-09-04,0.0,0,76.2,62.6
2006-09-05,0.0,0,76.2,51.3
2006-09-06,0.0,0,76.2,50.7
2006-09-07,0.0,0,76.2,48.4
2006-09-08,0.0,0,76.2,46.6
2006-09-09,0.0,0,76.2,50.0
2006-09-10,0.0,0,76.2,45.5
2006-09-11,0.0,0,76.2,48.4
2006-09-12,0.0,0,76.2,47.8
2006-09-13,0.0,0,76.3,49.8
2006-09-14,0.0,0,76.3,38.1
2006-09-15,0.0,0,76.5,36.7
2006-09-16,0.0,0,76.7,39.4
2006-09-17,0.0,0,76.7,35.1
2006-09-18,0.0,0,77.3,45.9
2006-09-19,0.0,0,77.4,43.2
2006-09-20,0.0,0,77.5,41.7
2006-09-21,0.0,0,77.8,44.6
2006-09-22,0.0,0,77.8,38.7
2006-09-23,0.0,0,77.8,40.3
2006-09-24,0.0,0,77.8,44.8
2006-09-25,0.0,0,77.8,46.8
2006-09-26,0.0,0,77.8,47.1
2006-09-27,0.0,0,77.8,51.1
2006-09-28,0.0,0,77.8,50.2
2006-09-29,0.0,0,77.8,48.0
2006-09-30,0.0,0,77.8,43.9
2006-10-01,0.0,0,0.0,40.5
2006-10-02,0.0,0,0.0,34.9
2006-10-03,0.0,0,0.0,34.5
2006-10-04,0.0,0,0.2,41.7
2006-10-05,0.0,0,0.2,47.3
2006-10-06,0.0,0,0.2,41.7
2006-10-07,0.0,0,0.2,40.3
2006-10-08,0.0,0,0.2,39.2
2006-10-09,0.0,0,0.2,35.1
2006-10-10,0.0,0,0.2,36.7
2006-10-11,0.0,0,0.2,44.2
2006-10-12,0.0,0,0.2,47.5
2006-10-13,0.0,0,0.2,45.7
2006-10-14,0.0,0,0.2,44.8
2006-10-15,0.0,0,0.5,42.4
2006-10-16,0.0,0,0.9,37.0
2006-10-17,0.0,0,1.3,39.9
2006-10-18,0.0,0,1.3,39.0
2006-10-19,0.0,0,1.5,39.4
2006-10-20,0.0,0,1.5,39.9
2006-10-21,0.0,0,1.5,34.7
2006-10-22,0.0,0,1.5,40.8
2006-10-23,0.0,0,1.5,36.5
2006-10-24,0.0,0,1.5,30.9
2006-10-25,0.4,0,2.2,32.7
2006-10-26,0.3,0,2.5,32.7
2006-10-27,0.0,0,2.8,40.1
2006-10-28,0.0,0,2.8,32.4
2006-10-29,0.0,0,3.2,39.2
2006-10-30,0.0,3,3.2,24.3
2006-10-31,0.0,2,3.2,14.9
2006-11-01,0.0,2,3.3,17.1
2006-11-02,0.0,2,3.6,24.6
2006-11-03,0.9,6,4.3,26.6
2006-11-04,1.2,3,6.3,36.1
2006-11-05,0.7,2,8.9,38.3
2006-11-06,0.3,0,11.2,37.9
2006-11-07,0.0,0,18.6,44.6
2006-11-08,0.0,0,21.1,35.1
2006-11-09,0.0,0,21.1,30.7
2006-11-10,0.0,2,21.3,29.8
2006-11-11,1.2,14,22.5,30.4
2006-11-12,2.1,21,23.3,30.4
2006-11-13,3.5,34,25.3,28.4
2006-11-14,5.0,40,26.4,28.0
2006-11-15,5.2,35,27.4,28.4
2006-11-16,5.9,27,29.5,30.4
2006-11-17,5.7,25,29.7,23.2
2006-11-18,5.5,23,29.8,30.0
2006-11-19,5.5,23,29.8,30.9
2006-11-20,5.6,23,30.4,31.5
2006-11-21,6.0,25,30.8,31.5
2006-11-22,6.4,30,31.2,28.2
2006-11-23,6.7,30,31.6,27.7
2006-11-24,7.9,45,32.9,25.7
2006-11-25,8.2,43,33.4,25.0
2006-11-26,8.5,45,33.5,20.5
2006-11-27,9.1,49,33.8,21.9
2006-11-28,9.2,49,34.0,9.0
2006-11-29,9.1,46,34.4,4.3
2006-11-30,9.4,47,34.7,4.5
2006-12-01,10.2,49,34.7,27.0
2006-12-02,10.3,48,34.7,16.2
2006-12-03,10.2,46,35.5,17.2
2006-12-04,10.1,44,35.5,18.3
2006-12-05,10.2,43,35.6,32.0
2006-12-06,10.3,41,35.7,30.0
2006-12-07,10.2,41,35.7,25.5
2006-12-08,10.3,40,35.8,26.6
2006-12-09,10.3,39,35.8,25.3
2006-12-10,10.4,40,35.9,28.0
2006-12-11,10.6,42,36.1,31.5
2006-12-12,11.7,52,37.2,31.6
2006-12-13,12.6,57,38.1,28.0
2006-12-14,14.8,63,40.3,30.0
2006-12-15,17.0,75,42.5,32.9
2006-12-16,17.7,77,43.2,16.7
2006-12-17,17.7,73,43.2,16.0
2006-12-18,17.7,70,43.2,15.4
2006-12-19,17.8,68,43.3,19.8
2006-12-20,17.9,67,43.4,20.3
2006-12-21,18.1,66,43.6,21.9
2006-12-22,18.6,71,44.1,25.3
2006-12-23,18.8,70,44.3,20.3
2006-12-24,19.5,78,45.0,22.5
2006-12-25,20.4,83,45.9,23.4
2006-12-26,20.6,81,46.1,27.0
2006-12-27,21.3,84,46.8,26.8
2006-12-28,21.0,84,46.8,22.3
2006-12-29,21.1,82,46.9,19.2
2006-12-30,21.1,80,46.9,21.0
2006-12-31,21.1,78,46.9,17.8
2007-01-01,21.1,77,46.9,18.3
2007-01-02,21.7,75,47.5,35.8
2007-01-03,22.4,71,48.2,32.5
2007-01-04,22.9,78,48.7,26.4
2007-01-05,23.7,93,49.5,21.4
2007-01-06,25.7,100,51.5,30.7
2007-01-07,26.3,99,52.1,26.2
2007-01-08,28.6,108,54.4,30.0
2007-01-09,29.1,102,54.9,32.2
2007-01-10,30.2,110,56.0,18.7
2007-01-11,30.4,109,56.2,10.9
2007-01-12,30.1,104,56.2,5.2
2007-01-13,30.2,101,56.2,8.4
2007-01-14,30.0,98,56.2,9.9
2007-01-15,30.0,96,56.2,8.6
2007-01-16,29.9,94,56.2,5.0
2007-01-17,29.8,94,56.2,22.5
2007-01-18,29.8,94,56.2,21.9
2007-01-19,30.2,96,56.6,29.7
2007-01-20,30.6,99,57.0,28.8
2007-01-21,30.8,103,57.2,21.4
2007-01-22,31.0,101,57.4,29.5
2007-01-23,31.4,100,57.8,32.7
2007-01-24,31.6,98,58.0,32.7
2007-01-25,31.6,97,58.0,26.6
2007-01-26,31.4,96,58.0,28.8
2007-01-27,31.3,95,58.0,28.0
2007-01-28,31.3,95,58.0,24.8
2007-01-29,31.3,94,58.0,20.8
2007-01-30,31.3,94,58.0,17.8
2007-01-31,31.3,93,58.0,21.2
2007-02-01,31.3,93,58.0,21.9
2007-02-02,31.2,93,58.0,18.9
2007-02-03,31.2,92,58.0,24.8
2007-02-04,31.0,92,58.0,32.0
2007-02-05,31.4,91,58.0,37.8
2007-02-06,31.6,90,58.0,36.5
2007-02-07,31.5,89,58.0,35.8
2007-02-08,31.5,89,58.0,30.6
2007-02-09,31.5,88,58.0,30.6
2007-02-10,31.4,89,58.0,31.5
2007-02-11,31.7,88,58.0,31.5
2007-02-12,31.6,90,58.3,31.5
2007-02-13,31.6,89,58.4,28.8
2007-02-14,31.6,90,58.4,31.3
2007-02-15,32.0,93,58.9,32.5
2007-02-16,34.5,91,61.3,32.7
2007-02-17,32.9,91,61.7,35.2
2007-02-18,33.2,91,61.9,30.9
2007-02-19,33.4,96,62.5,28.2
2007-02-20,34.8,106,63.7,30.7
2007-02-21,35.3,113,64.7,22.5
2007-02-22,35.7,109,64.9,25.5
2007-02-23,35.6,108,65.1,21.9
2007-02-24,35.7,111,65.3,17.8
2007-02-25,36.4,112,65.5,24.3
2007-02-26,36.3,112,65.8,25.3
2007-02-27,36.6,112,66.2,21.6
2007-02-28,36.6,111,66.3,23.5
2007-03-01,36.7,119,66.3,16.9
2007-03-02,36.9,117,66.3,10.2
2007-03-03,37.0,115,66.6,22.3
2007-03-04,37.2,111,67.3,31.3
2007-03-05,37.4,109,67.4,31.6
2007-03-06,37.3,106,67.6,34.5
2007-03-07,37.7,104,67.6,33.8
2007-03-08,37.9,104,67.9,29.7
2007-03-09,38.1,108,68.5,30.6
2007-03-10,37.9,104,68.6,32.9
2007-03-11,39.2,101,69.4,35.8
2007-03-12,39.1,96,70.6,44.6
2007-03-13,38.3,95,71.6,29.7
2007-03-14,37.4,96,71.6,28.2
2007-03-15,37.2,100,71.6,18.3
2007-03-16,37.7,100,71.8,31.6
2007-03-17,37.8,96,72.1,37.8
2007-03-18,38.1,94,72.7,37.8
2007-03-19,37.9,93,72.9,36.0
2007-03-20,37.6,93,73.3,31.6
2007-03-21,37.6,104,74.2,23.0
2007-03-22,37.7,99,74.2,30.2
2007-03-23,37.7,98,74.6,32.2
2007-03-24,38.8,96,75.7,37.4
2007-03-25,39.8,94,78.4,32.2
2007-03-26,38.4,95,78.5,25.0
2007-03-27,38.0,94,78.5,30.7
2007-03-28,37.3,95,78.5,27.1
2007-03-29,37.0,94,78.5,28.0
2007-03-30,37.1,93,78.5,34.7
2007-03-31,37.0,92,78.5,34.2
2007-04-01,37.0,92,78.7,28.4
2007-04-02,36.7,92,78.9,25.0
2007-04-03,36.5,93,79.3,21.7
2007-04-04,36.5,92,79.3,31.8
2007-04-05,36.2,92,79.3,32.7
2007-04-06,36.3,90,79.3,35.2
2007-04-07,36.3,88,79.3,38.8
2007-04-08,34.9,86,79.3,38.5
2007-04-09,34.3,84,79.5,36.5
2007-04-10,33.7,89,80.4,27.9
2007-04-11,33.9,87,80.7,24.1
2007-04-12,33.6,86,80.7,30.7
2007-04-13,33.2,86,80.7,31.6
2007-04-14,33.4,85,80.8,34.3
2007-04-15,33.0,84,81.0,30.0
2007-04-16,32.7,84,81.2,27.9
2007-04-17,32.8,84,81.5,31.5
2007-04-18,32.8,84,81.8,26.6
2007-04-19,32.7,84,81.9,28.8
2007-04-20,32.6,84,82.0,28.8
2007-04-21,32.5,83,82.0,27.3
2007-04-22,32.0,82,82.0,34.9
2007-04-23,31.4,80,82.1,34.5
2007-04-24,31.3,79,82.1,36.0
2007-04-25,30.3,77,82.2,35.1
2007-04-26,29.5,76,82.3,32.7
2007-04-27,29.1,75,82.5,36.7
2007-04-28,28.9,73,82.7,40.6
2007-04-29,28.0,71,82.8,32.7
2007-04-30,27.4,70,82.9,29.8
2007-05-01,27.4,68,83.0,33.8
2007-05-02,26.9,67,83.2,41.2
2007-05-03,26.1,66,83.6,29.8
2007-05-04,25.9,66,83.7,30.6
2007-05-05,25.6,65,83.8,30.6
2007-05-06,25.2,64,83.8,32.2
2007-05-07,24.9,63,83.9,37.9
2007-05-08,24.4,60,83.9,41.4
2007-05-09,23.3,57,83.9,30.6
2007-05-10,22.5,54,83.9,32.0
2007-05-11,21.5,52,83.9,35.1
2007-05-12,20.8,50,83.9,36.0
2007-05-13,19.8,48,83.9,35.1
2007-05-14,19.5,47,84.0,32.9
2007-05-15,18.6,45,84.0,40.3
2007-05-16,17.3,42,84.0,40.1
2007-05-17,16.5,39,84.0,38.1
2007-05-18,15.7,37,84.0,35.1
2007-05-19,14.9,35,84.1,38.1
2007-05-20,14.4,34,84.3,33.3
2007-05-21,13.9,31,84.8,31.6
2007-05-22,13.9,32,85.0,35.1
2007-05-23,13.3,31,85.0,36.9
2007-05-24,12.3,28,85.0,36.7
2007-05-25,11.0,26,85.0,40.1
2007-05-26,10.1,23,85.0,42.6
2007-05-27,8.8,20,85.0,40.8
2007-05-28,8.2,20,85.3,33.1
2007-05-29,7.5,18,85.3,36.5
2007-05-30,6.1,15,85.3,44.8
2007-05-31,4.5,11,85.3,46.6
2007-06-01,3.0,8,85.3,44.6
2007-06-02,1.2,3,85.3,47.8
2007-06-03,0.0,0,85.3,52.7
2007-06-04,0.0,0,85.3,49.6
2007-06-05,0.0,0,85.3,45.0
2007-06-06,0.0,0,85.3,35.8
2007-06-07,0.0,0,85.5,36.7
2007-06-08,0.0,0,85.5,39.9
2007-06-09,0.0,0,85.5,42.8
2007-06-10,0.0,0,86.2,45.3
2007-06-11,0.0,0,86.2,36.5
2007-06-12,0.0,0,86.2,36.9
2007-06-13,0.0,0,86.2,45.0
2007-06-14,0.0,0,86.5,39.2
2007-06-15,0.0,0,86.5,44.2
2007-06-16,0.0,0,86.7,37.4
2007-06-17,0.0,0,87.1,40.5
2007-06-18,0.0,0,87.1,40.3
2007-06-19,0.0,0,87.1,37.8
2007-06-20,0.0,0,87.1,49.5
2007-06-21,0.0,0,87.1,47.8
2007-06-22,0.0,0,87.1,46.8
2007-06-23,0.0,0,87.2,41.0
2007-06-24,0.0,0,87.2,41.4
2007-06-25,0.0,0,87.6,35.2
2007-06-26,0.0,0,87.6,40.3
2007-06-27,0.0,0,87.6,50.0
2007-06-28,0.0,0,87.6,48.4
2007-06-29,0.0,0,87.7,46.4
2007-06-30,0.0,0,87.9,41.7
2007-07-01,0.0,0,87.9,45.3
2007-07-02,0.0,0,87.9,47.5
2007-07-03,0.0,0,87.9,47.3
2007-07-04,0.0,0,87.9,51.4
2007-07-05,0.0,0,87.9,55.4
2007-07-06,0.0,0,87.9,51.1
2007-07-07,0.0,0,87.9,45.0
2007-07-08,0.0,0,87.9,46.4
2007-07-09,0.0,0,87.9,51.3
2007-07-10,0.0,0,87.9,57.6
2007-07-11,0.0,0,87.9,62.2
2007-07-12,0.0,0,87.9,63.5
2007-07-13,0.0,0,87.9,58.8
2007-07-14,0.0,0,87.9,56.5
2007-07-15,0.0,0,87.9,57.2
2007-07-16,0.0,0,87.9,51.8
2007-07-17,0.0,0,87.9,50.2
2007-07-18,0.0,0,87.9,54.1
2007-07-19,0.0,0,88.3,51.1
2007-07-20,0.0,0,88.3,46.0
2007-07-21,0.0,0,88.3,49.6
2007-07-22,0.0,0,88.3,54.0
2007-07-23,0.0,0,88.3,54.3
2007-07-24,0.0,0,88.3,50.0
2007-07-25,0.0,0,88.3,48.6
2007-07-26,0.0,0,88.3,53.4
2007-07-27,0.0,0,88.3,53.8
2007-07-28,0.0,0,88.3,48.6
2007-07-29,0.0,0,88.4,51.6
2007-07-30,0.0,0,88.4,45.5
2007-07-31,0.0,0,88.4,45.3
2007-08-01,0.0,0,88.4,47.5
2007-08-02,0.0,0,88.4,51.8
2007-08-03,0.0,0,88.4,48.4
2007-08-04,0.0,0,88.4,48.9
2007-08-05,0.0,0,88.4,51.6
2007-08-06,0.0,0,88.4,54.7
2007-08-07,0.0,0,88.4,51.1
2007-08-08,0.0,0,88.4,49.3
2007-08-09,0.0,0,88.6,42.8
2007-08-10,0.0,0,88.6,45.9
2007-08-11,0.0,0,88.6,39.9
2007-08-12,0.0,0,88.6,48.6
2007-08-13,0.0,0,88.6,47.5
2007-08-14,0.0,0,88.6,48.6
2007-08-15,0.0,0,88.6,56.7
2007-08-16,0.0,0,88.6,53.6
2007-08-17,0.0,0,88.6,48.0
2007-08-18,0.0,0,88.6,45.3
2007-08-19,0.0,0,88.6,47.1
2007-08-20,0.0,0,88.8,45.3
2007-08-21,0.0,0,89.1,48.2
2007-08-22,0.0,0,89.2,47.3
2007-08-23,0.0,0,89.2,50.9
2007-08-24,0.0,0,89.2,46.8
2007-08-25,0.0,0,89.2,47.8
2007-08-26,0.0,0,89.3,46.0
2007-08-27,0.0,0,89.5,42.6
2007-08-28,0.0,0,89.5,41.4
2007-08-29,0.0,0,89.5,51.1
2007-08-30,0.0,0,89.5,56.7
2007-08-31,0.0,0,89.5,51.3
2007-09-01,0.0,0,89.5,46.6
2007-09-02,0.0,0,89.5,47.1
2007-09-03,0.0,0,89.5,48.2
2007-09-04,0.0,0,89.5,52.0
2007-09-05,0.0,0,89.5,51.1
2007-09-06,0.0,0,89.5,50.0
2007-09-07,0.0,0,89.5,43.0
2007-09-08,0.0,0,89.5,39.9
2007-09-09,0.0,0,89.5,44.4
2007-09-10,0.0,0,89.5,47.7
2007-09-11,0.0,0,89.5,51.6
2007-09-12,0.0,0,89.5,49.3
2007-09-13,0.0,0,89.5,51.6
2007-09-14,0.0,0,89.5,51.3
2007-09-15,0.0,0,89.5,47.7
2007-09-16,0.0,0,89.5,46.6
2007-09-17,0.0,0,89.7,43.7
2007-09-18,0.0,0,89.7,40.3
2007-09-19,0.0,0,89.8,37.4
2007-09-20,0.0,0,89.8,42.1
2007-09-21,0.0,0,89.8,39.4
2007-09-22,0.0,0,89.8,45.9
2007-09-23,0.0,0,89.9,37.9
2007-09-24,0.0,0,89.9,39.4
2007-09-25,0.0,0,89.9,36.1
2007-09-26,0.0,0,90.0,40.8
2007-09-27,0.0,0,90.0,43.0
2007-09-28,0.0,0,90.0,41.0
2007-09-29,0.0,0,90.3,32.4
2007-09-30,0.0,0,90.4,35.1
2007-10-01,0.0,0,0.0,37.4
2007-10-02,0.0,0,1.0,36.9
2007-10-03,0.0,0,3.0,32.2
2007-10-04,0.0,0,3.7,31.6
2007-10-05,0.0,0,3.8,28.8
2007-10-06,0.0,0,3.8,33.4
2007-10-07,0.0,0,4.2,40.1
2007-10-08,0.0,0,4.6,36.7
2007-10-09,0.0,0,4.6,41.4
2007-10-10,0.0,0,4.6,47.7
2007-10-11,0.0,0,4.7,37.2
2007-10-12,0.0,0,4.7,37.4
2007-10-13,0.0,0,4.7,35.6
2007-10-14,0.0,0,4.7,38.3
2007-10-15,0.0,0,4.7,40.5
2007-10-16,0.1,0,4.9,41.2
2007-10-17,0.0,0,5.0,30.6
2007-10-18,0.0,0,5.2,32.0
2007-10-19,0.4,0,6.4,33.3
2007-10-20,0.7,5,7.7,31.8
2007-10-21,0.8,4,8.1,32.2
2007-10-22,0.8,3,8.6,33.1
2007-10-23,0.4,1,9.0,41.4
2007-10-24,0.0,0,9.0,44.8
2007-10-25,0.0,0,9.2,31.5
2007-10-26,0.0,0,9.2,25.3
2007-10-27,0.0,0,9.3,30.4
2007-10-28,0.0,0,9.3,34.5
2007-10-29,0.0,0,9.4,36.5
2007-10-30,0.0,0,9.4,29.8
2007-10-31,0.0,0,9.4,30.2
2007-11-01,0.0,0,9.4,31.3
2007-11-02,0.0,0,9.4,24.6
2007-11-03,0.0,0,9.5,37.0
2007-11-04,0.0,0,9.7,43.7
2007-11-05,0.0,0,9.7,30.7
2007-11-06,0.0,0,9.7,35.8
2007-11-07,0.0,0,9.7,41.2
2007-11-08,0.0,0,9.8,41.9
2007-11-09,0.0,0,9.8,39.6
2007-11-10,0.0,0,10.0,37.2
2007-11-11,0.0,0,10.9,28.2
2007-11-12,0.2,0,11.3,30.9
2007-11-13,1.5,6,12.9,28.8
2007-11-14,1.4,8,13.1,20.8
2007-11-15,1.7,9,13.4,27.0
2007-11-16,2.0,7,14.4,32.7
2007-11-17,1.7,7,15.4,33.8
2007-11-18,1.9,7,16.2,30.0
2007-11-19,2.0,7,16.3,28.0
2007-11-20,2.0,9,16.4,27.0
2007-11-21,1.9,8,16.4,24.3
2007-11-22,1.9,8,16.4,17.8
2007-11-23,1.9,8,16.4,20.5
2007-11-24,1.8,7,16.4,14.2
2007-11-25,1.9,7,16.4,27.1
2007-11-26,1.8,8,16.4,16.3
2007-11-27,2.3,14,16.9,25.9
2007-11-28,3.0,20,17.7,25.2
2007-11-29,3.3,21,17.9,22.3
2007-11-30,3.3,19,17.9,18.3
2007-12-01,3.3,18,17.9,17.8
2007-12-02,3.7,26,18.0,13.5
2007-12-03,6.6,43,21.0,26.2
2007-12-04,8.5,38,24.9,41.0
2007-12-05,8.0,28,26.5,33.3
2007-12-06,8.0,26,26.7,23.5
2007-12-07,8.0,26,26.7,27.5
2007-12-08,8.0,23,26.7,24.3
2007-12-09,7.9,25,26.7,17.2
2007-12-10,8.0,27,26.7,25.0
2007-12-11,8.0,27,26.7,19.9
2007-12-12,8.0,26,26.8,25.2
2007-12-13,8.0,27,27.0,25.3
2007-12-14,8.2,30,27.2,27.3
2007-12-15,8.5,31,27.4,21.9
2007-12-16,9.1,39,28.1,28.0
2007-12-17,9.3,39,28.1,23.4
2007-12-18,9.3,40,28.3,22.6
2007-12-19,10.0,48,28.9,28.8
2007-12-20,11.1,57,30.1,29.7
2007-12-21,11.6,62,31.4,21.0
2007-12-22,11.7,59,31.6,23.0
2007-12-23,12.2,60,32.1,29.3
2007-12-24,13.6,72,33.6,29.1
2007-12-25,14.3,75,34.5,24.4
2007-12-26,14.9,77,34.6,23.2
2007-12-27,15.4,80,35.3,21.6
2007-12-28,15.9,81,35.6,17.6
2007-12-29,16.6,85,36.3,25.0
2007-12-30,17.3,88,37.2,23.7
2007-12-31,18.6,101,38.6,24.1
2008-01-01,18.8,95,39.0,21.2
