#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 679: Paradise, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Paradise (679) 
# Washington  SNOTEL Site - 5150 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:36 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
2008-11-23,1.0,,24.5,22.3
2008-11-24,1.2,12,24.6,34.3
2008-11-25,1.3,5,24.6,42.8
2008-11-26,1.2,9,24.6,27.9
2008-11-27,1.9,12,24.7,31.3
2008-11-28,1.8,12,24.7,30.0
2008-11-29,1.8,11,25.0,36.0
2008-11-30,1.3,6,25.9,40.6
2008-12-01,0.7,7,26.0,46.6
2008-12-02,0.7,6,26.3,32.4
2008-12-03,0.6,9,26.3,31.8
2008-12-04,1.7,8,26.3,27.7
2008-12-05,4.9,10,26.4,37.4
2008-12-06,4.5,11,26.5,39.6
2008-12-07,4.1,10,26.5,30.6
2008-12-08,3.9,2,27.1,25.9
2008-12-09,4.1,3,27.9,25.0
2008-12-10,4.2,14,28.2,29.3
2008-12-11,4.0,14,28.3,30.6
2008-12-12,3.9,14,28.3,32.7
2008-12-13,5.9,25,29.1,19.8
2008-12-14,7.2,47,30.0,14.4
2008-12-15,7.7,50,30.0,-0.8
2008-12-16,8.6,51,30.0,5.5
2008-12-17,8.7,43,30.1,16.2
2008-12-18,10.9,24,31.6,16.2
2008-12-19,11.8,59,31.8,8.2
2008-12-20,11.7,58,32.9,4.6
2008-12-21,13.1,65,32.9,18.3
2008-12-22,14.5,74,34.7,20.1
2008-12-23,14.5,69,35.2,15.1
2008-12-24,14.7,64,35.2,18.0
2008-12-25,15.9,68,35.4,18.9
2008-12-26,16.1,70,36.2,16.2
2008-12-27,17.0,75,36.4,27.9
2008-12-28,20.0,80,38.9,29.1
2008-12-29,20.6,90,39.1,21.7
2008-12-30,22.2,110,39.2,18.3
2008-12-31,22.7,91,40.8,23.7
2009-01-01,24.5,100,41.0,21.7
2009-01-02,27.7,101,44.2,24.3
2009-01-03,28.0,102,44.5,12.9
2009-01-04,28.2,104,44.7,15.3
2009-01-05,29.6,106,46.1,24.8
2009-01-06,31.5,108,48.0,27.1
2009-01-07,29.9,109,52.0,34.2
2009-01-08,32.2,108,54.3,31.6
2009-01-09,35.5,107,57.5,19.6
2009-01-10,36.1,106,58.1,20.5
2009-01-11,37.5,105,59.5,29.5
2009-01-12,37.8,104,60.7,33.1
2009-01-13,37.7,101,61.0,29.8
2009-01-14,37.7,101,61.0,36.9
2009-01-15,37.7,101,61.0,46.0
2009-01-16,37.7,100,61.0,50.2
2009-01-17,37.7,99,61.0,49.1
2009-01-18,37.7,97,61.0,49.6
2009-01-19,37.7,99,61.0,47.5
2009-01-20,37.6,98,61.0,42.8
2009-01-21,37.6,97,61.0,37.8
2009-01-22,37.6,95,61.0,36.1
2009-01-23,37.5,91,61.0,33.8
2009-01-24,37.6,96,61.0,34.5
2009-01-25,37.5,95,61.0,21.6
2009-01-26,37.4,95,61.6,7.9
2009-01-27,37.4,100,62.5,17.4
2009-01-28,39.3,100,62.5,23.9
2009-01-29,39.4,103,63.0,21.9
2009-01-30,39.6,107,63.0,34.9
2009-01-31,39.7,106,63.0,19.2
2009-02-01,39.6,106,63.0,18.0
2009-02-02,39.6,106,63.0,32.7
2009-02-03,39.7,105,63.0,39.4
2009-02-04,39.6,104,63.0,46.6
2009-02-05,39.6,104,63.0,40.6
2009-02-06,39.6,97,63.0,28.8
2009-02-07,39.6,98,63.0,25.9
2009-02-08,39.8,101,63.0,31.3
2009-02-09,39.9,105,63.0,20.5
2009-02-10,40.1,108,63.4,15.3
2009-02-11,41.0,111,64.3,20.3
2009-02-12,41.1,110,64.4,17.6
2009-02-13,41.3,105,64.6,21.6
2009-02-14,41.5,110,64.8,22.6
2009-02-15,41.6,109,64.9,20.7
2009-02-16,41.8,107,65.1,24.3
2009-02-17,42.0,107,65.3,28.2
2009-02-18,42.0,107,65.3,24.1
2009-02-19,42.1,106,65.4,26.6
2009-02-20,42.3,107,65.6,29.7
2009-02-21,42.4,107,65.7,30.7
2009-02-22,42.6,105,65.7,36.9
2009-02-23,42.4,105,65.7,32.5
2009-02-24,43.2,106,66.5,27.5
2009-02-25,45.6,110,68.9,27.9
2009-02-26,47.3,118,70.6,16.2
2009-02-27,47.4,123,70.7,9.5
2009-02-28,47.6,123,70.9,21.2
2009-03-01,48.2,122,71.5,39.6
2009-03-02,49.2,119,72.5,37.8
2009-03-03,50.2,116,73.5,30.7
2009-03-04,50.9,118,74.2,24.3
2009-03-05,51.5,120,74.8,24.3
2009-03-06,52.8,126,76.1,15.8
2009-03-07,53.0,125,76.3,18.0
2009-03-08,54.4,133,77.7,14.2
2009-03-09,55.3,137,78.6,15.6
2009-03-10,56.0,139,79.3,11.8
2009-03-11,56.1,136,79.4,14.0
2009-03-12,56.3,137,79.6,18.3
2009-03-13,56.4,134,79.7,28.8
2009-03-14,56.7,133,80.0,28.0
2009-03-15,58.6,143,81.9,21.2
2009-03-16,60.3,155,83.6,18.3
2009-03-17,61.2,157,84.5,20.5
2009-03-18,62.0,159,85.3,22.3
2009-03-19,62.1,154,85.4,29.5
2009-03-20,62.8,154,86.1,32.5
2009-03-21,63.4,151,86.7,25.9
2009-03-22,63.6,147,86.9,23.7
2009-03-23,63.9,149,87.2,19.9
2009-03-24,64.7,153,88.0,25.2
2009-03-25,66.6,163,89.9,24.4
2009-03-26,68.4,169,91.7,18.0
2009-03-27,68.5,168,91.8,24.6
2009-03-28,68.7,162,92.0,24.1
2009-03-29,70.8,177,94.1,18.9
2009-03-30,71.3,175,94.6,18.7
2009-03-31,71.5,177,94.8,25.9
2009-04-01,74.1,184,97.4,17.1
2009-04-02,76.2,191,99.5,28.8
2009-04-03,77.8,193,101.1,20.1
2009-04-04,78.0,195,101.3,14.9
2009-04-05,78.1,190,101.4,29.1
2009-04-06,78.1,186,101.4,32.7
2009-04-07,78.2,180,101.5,38.1
2009-04-08,78.5,175,101.8,37.9
2009-04-09,78.4,172,101.8,28.8
2009-04-10,78.5,169,101.9,30.9
2009-04-11,78.5,165,101.9,28.4
2009-04-12,78.3,166,101.9,30.4
2009-04-13,80.0,172,101.9,25.5
2009-04-14,81.6,177,101.9,19.8
2009-04-15,81.6,176,101.9,18.9
2009-04-16,81.5,173,101.9,22.6
2009-04-17,81.5,170,102.4,33.4
2009-04-18,82.6,169,102.9,25.7
2009-04-19,82.4,167,102.9,32.7
2009-04-20,82.4,164,102.9,41.0
2009-04-21,83.5,161,103.0,44.1
2009-04-22,83.8,159,103.0,36.0
2009-04-23,83.2,157,103.0,20.7
2009-04-24,82.7,156,103.1,18.9
2009-04-25,82.2,156,103.1,25.2
2009-04-26,81.9,154,103.1,25.2
2009-04-27,81.8,154,103.1,28.4
2009-04-28,81.7,154,103.2,29.8
2009-04-29,81.8,155,103.4,27.7
2009-04-30,81.6,153,103.4,28.8
2009-05-01,81.5,153,103.5,35.1
2009-05-02,81.8,151,103.5,41.2
2009-05-03,83.6,150,103.9,28.2
2009-05-04,82.2,150,104.0,30.4
2009-05-05,82.6,151,104.8,32.5
2009-05-06,83.4,153,105.6,31.5
2009-05-07,84.4,163,106.8,28.4
2009-05-08,84.8,162,107.4,27.0
2009-05-09,84.5,160,107.5,28.4
2009-05-10,84.4,157,107.5,34.7
2009-05-11,84.6,155,107.5,36.5
2009-05-12,85.6,148,107.9,27.1
2009-05-13,86.5,163,108.8,25.2
2009-05-14,87.0,168,109.9,33.3
2009-05-15,86.9,161,110.2,28.4
2009-05-16,86.6,159,110.2,40.6
2009-05-17,86.9,155,110.2,47.3
2009-05-18,86.6,152,110.2,44.8
2009-05-19,86.3,150,110.4,32.2
2009-05-20,86.8,150,110.9,27.7
2009-05-21,86.0,150,111.0,32.2
2009-05-22,85.2,150,111.0,42.3
2009-05-23,85.3,147,111.0,41.2
2009-05-24,85.1,144,111.0,37.9
2009-05-25,84.4,141,111.0,36.9
2009-05-26,83.7,138,111.0,37.4
2009-05-27,82.9,137,111.0,37.2
2009-05-28,82.5,134,111.0,41.9
2009-05-29,81.3,132,111.0,54.3
2009-05-30,80.0,128,111.0,50.2
2009-05-31,78.4,125,111.0,51.4
2009-06-01,76.8,120,111.0,51.3
2009-06-02,75.2,117,111.0,53.2
2009-06-03,73.4,114,111.1,52.7
2009-06-04,71.7,110,111.1,54.0
2009-06-05,70.1,106,111.1,46.8
2009-06-06,68.8,104,111.1,41.7
2009-06-07,68.3,104,111.5,38.5
2009-06-08,67.3,102,111.5,37.4
2009-06-09,66.1,100,111.5,45.5
2009-06-10,65.2,97,111.6,44.1
2009-06-11,64.4,95,111.9,41.9
2009-06-12,63.0,93,111.9,42.8
2009-06-13,61.4,90,111.9,43.9
2009-06-14,60.4,87,112.2,43.9
2009-06-15,59.0,84,112.2,42.8
2009-06-16,57.5,79,112.2,41.7
2009-06-17,56.2,79,112.2,42.3
2009-06-18,55.3,76,112.2,42.4
2009-06-19,53.9,75,112.3,41.2
2009-06-20,52.6,72,113.2,37.8
2009-06-21,52.3,71,113.2,34.9
2009-06-22,51.5,72,113.6,32.0
2009-06-23,51.3,71,113.6,32.9
2009-06-24,49.8,69,113.8,48.2
2009-06-25,48.1,66,113.8,39.9
2009-06-26,47.2,63,113.8,37.4
2009-06-27,45.2,59,113.8,40.5
2009-06-28,43.3,57,113.8,40.6
2009-06-29,41.6,53,113.8,39.9
2009-06-30,40.0,48,113.8,37.9
2009-07-01,38.4,47,113.8,43.9
2009-07-02,36.4,43,113.8,55.9
2009-07-03,34.0,41,113.8,56.5
2009-07-04,31.6,39,113.8,52.9
2009-07-05,29.6,36,113.8,54.7
2009-07-06,27.7,31,113.8,45.7
2009-07-07,26.8,28,113.8,38.5
2009-07-08,25.4,27,113.8,39.2
2009-07-09,24.6,26,113.8,39.6
2009-07-10,22.3,24,113.8,43.9
2009-07-11,20.5,20,113.8,58.8
2009-07-12,18.1,17,113.8,52.5
2009-07-13,17.3,11,114.1,41.9
2009-07-14,16.4,10,114.3,40.5
2009-07-15,14.2,9,114.3,47.3
2009-07-16,12.3,8,114.3,51.4
2009-07-17,10.1,1,114.3,57.2
2009-07-18,7.4,2,114.3,55.8
2009-07-19,4.2,0,114.3,45.3
2009-07-20,2.2,0,114.3,49.6
2009-07-21,0.2,0,114.3,60.6
2009-07-22,0.0,0,114.3,57.0
2009-07-23,0.0,0,114.3,49.8
2009-07-24,0.0,0,114.3,46.6
2009-07-25,0.0,0,114.3,54.3
2009-07-26,0.0,0,114.3,55.4
2009-07-27,0.0,0,114.3,63.0
2009-07-28,0.0,0,114.3,66.6
2009-07-29,0.0,0,114.3,70.0
2009-07-30,0.0,0,114.3,66.2
2009-07-31,0.0,0,114.3,64.2
2009-08-01,0.0,0,114.3,64.0
2009-08-02,0.0,0,114.3,58.8
2009-08-03,0.0,0,114.3,57.0
2009-08-04,0.0,0,114.3,54.1
2009-08-05,0.0,0,114.3,51.6
2009-08-06,0.0,0,114.3,46.2
2009-08-07,0.0,0,114.3,42.1
2009-08-08,0.0,0,114.4,43.5
2009-08-09,0.0,0,114.6,45.0
2009-08-10,0.0,0,114.7,45.7
2009-08-11,0.0,0,114.8,52.2
2009-08-12,0.0,0,115.2,49.6
2009-08-13,0.0,0,115.5,45.5
2009-08-14,0.0,0,115.6,38.7
2009-08-15,0.0,0,115.6,40.5
2009-08-16,0.0,0,115.7,41.7
2009-08-17,0.0,0,115.8,48.6
2009-08-18,0.0,0,115.8,55.8
2009-08-19,0.0,0,115.8,60.8
2009-08-20,0.0,0,115.8,66.9
2009-08-21,0.0,0,115.8,50.4
2009-08-22,0.0,0,115.8,44.6
2009-08-23,0.0,0,115.8,43.0
2009-08-24,0.0,0,115.8,39.2
2009-08-25,0.0,0,115.8,46.8
2009-08-26,0.0,0,115.8,40.1
2009-08-27,0.0,0,115.8,59.0
2009-08-28,0.0,0,115.8,62.2
2009-08-29,0.0,0,115.8,44.4
2009-08-30,0.0,0,115.8,45.0
2009-08-31,0.0,0,115.8,53.4
2009-09-01,0.0,0,115.8,55.4
2009-09-02,0.0,0,115.8,48.6
2009-09-03,0.0,0,115.8,52.0
2009-09-04,0.0,0,115.8,44.2
2009-09-05,0.0,0,115.9,55.0
2009-09-06,0.0,0,116.4,42.1
2009-09-07,0.0,0,118.4,36.3
2009-09-08,0.0,0,118.6,36.1
2009-09-09,0.0,0,118.7,48.4
2009-09-10,0.0,0,118.7,45.3
2009-09-11,0.0,0,118.8,57.9
2009-09-12,0.0,0,118.8,63.7
2009-09-13,0.0,0,118.8,63.9
2009-09-14,0.0,0,118.8,49.5
2009-09-15,0.0,0,118.8,46.2
2009-09-16,0.0,0,118.8,57.9
2009-09-17,0.0,0,118.8,43.2
2009-09-18,0.0,0,118.8,49.3
2009-09-19,0.0,0,118.8,51.3
2009-09-20,0.0,0,119.0,36.3
2009-09-21,0.0,0,119.0,49.1
2009-09-22,0.0,0,119.0,61.0
2009-09-23,0.0,0,119.0,67.3
2009-09-24,0.0,0,119.0,52.9
2009-09-25,0.0,0,119.0,46.8
2009-09-26,0.0,0,119.0,50.2
2009-09-27,0.0,0,119.0,39.0
2009-09-28,0.0,0,119.0,50.7
2009-09-29,0.0,0,119.0,30.0
2009-09-30,0.0,0,119.0,
2009-10-01,0.0,0,0.0,31.6
2009-10-02,0.0,0,0.5,36.1
2009-10-03,0.0,0,0.5,29.5
2009-10-04,0.0,0,0.5,35.8
2009-10-05,0.0,0,0.5,38.8
2009-10-06,0.0,0,0.5,34.9
2009-10-07,0.0,0,0.5,34.3
2009-10-08,0.0,0,0.5,39.4
2009-10-09,0.0,1,0.5,35.1
2009-10-10,0.0,1,0.5,32.2
2009-10-11,0.0,0,0.5,25.2
2009-10-12,0.0,3,0.6,25.5
2009-10-13,0.0,0,0.6,32.0
2009-10-14,0.0,0,1.0,38.5
2009-10-15,0.0,0,2.7,36.7
2009-10-16,0.0,0,2.8,47.5
2009-10-17,0.0,0,3.1,51.1
2009-10-18,0.0,0,3.4,39.4
2009-10-19,0.0,0,3.4,38.8
2009-10-20,0.0,0,3.5,34.3
2009-10-21,0.0,0,3.5,40.5
2009-10-22,0.0,0,4.1,30.6
2009-10-23,0.0,0,4.1,34.2
2009-10-24,0.0,0,6.2,28.2
2009-10-25,0.3,1,6.2,30.6
2009-10-26,0.4,1,7.4,42.8
2009-10-27,1.2,3,9.4,24.8
2009-10-28,1.2,3,10.0,21.2
2009-10-29,1.6,4,10.3,25.0
2009-10-30,2.5,5,12.9,40.3
2009-10-31,1.7,3,14.5,39.2
2009-11-01,0.9,2,15.0,27.3
2009-11-02,1.5,3,15.0,34.3
2009-11-03,1.2,3,15.0,30.4
2009-11-04,1.4,3,15.1,36.7
2009-11-05,1.2,3,15.2,47.1
2009-11-06,1.1,2,15.8,29.8
2009-11-07,2.6,13,16.4,27.7
2009-11-08,4.3,22,17.1,25.9
2009-11-09,5.1,27,19.7,31.5
2009-11-10,5.7,30,20.4,29.1
2009-11-11,6.3,33,20.9,28.2
2009-11-12,6.4,34,21.0,23.2
2009-11-13,6.5,34,21.1,23.9
2009-11-14,7.2,38,21.7,19.9
2009-11-15,7.3,39,21.9,24.3
2009-11-16,7.3,37,23.0,34.2
2009-11-17,7.6,34,24.9,34.9
2009-11-18,8.6,40,25.9,22.5
2009-11-19,9.4,45,26.5,27.1
2009-11-20,10.9,51,28.1,34.7
2009-11-21,12.0,52,28.7,21.9
2009-11-22,12.8,58,29.1,27.1
2009-11-23,15.2,60,30.1,21.9
2009-11-24,15.2,62,31.6,32.2
2009-11-25,15.3,58,32.7,38.8
2009-11-26,15.4,52,32.7,39.2
2009-11-27,16.1,48,33.1,30.6
2009-11-28,16.3,46,33.6,23.5
2009-11-29,16.6,50,33.8,30.6
2009-11-30,16.7,43,33.9,30.4
2009-12-01,17.0,43,33.9,28.8
2009-12-02,17.0,44,33.9,24.8
2009-12-03,17.0,46,33.9,27.9
2009-12-04,17.2,46,33.9,28.2
2009-12-05,17.2,38,33.9,18.0
2009-12-06,17.3,47,33.9,14.2
2009-12-07,17.3,50,33.9,2.1
2009-12-08,17.3,47,33.9,-0.2
2009-12-09,17.3,48,33.9,2.8
2009-12-10,17.7,48,34.1,12.6
2009-12-11,18.1,49,34.1,18.3
2009-12-12,18.3,48,34.1,20.3
2009-12-13,18.3,47,34.1,20.1
2009-12-14,18.8,51,34.4,21.7
2009-12-15,19.5,58,34.7,28.8
2009-12-16,21.4,60,36.6,32.4
2009-12-17,23.3,67,37.3,30.4
2009-12-18,23.9,69,38.3,34.7
2009-12-19,24.2,66,38.4,37.8
2009-12-20,24.0,60,39.3,40.1
2009-12-21,24.4,58,40.4,33.8
2009-12-22,24.8,60,41.1,19.6
2009-12-23,25.2,63,41.1,18.3
2009-12-24,25.5,59,41.4,27.1
2009-12-25,25.7,56,41.4,31.3
2009-12-26,25.9,61,41.4,35.2
2009-12-27,26.0,62,41.4,27.5
2009-12-28,26.0,61,41.4,28.0
2009-12-29,26.4,60,41.5,25.0
2009-12-30,26.7,65,41.6,23.0
2009-12-31,27.2,65,42.0,25.0
2010-01-01,28.8,70,43.6,36.1
2010-01-02,29.7,75,44.2,29.5
2010-01-03,30.0,74,44.9,27.1
2010-01-04,30.3,74,45.3,33.4
2010-01-05,31.3,71,47.6,36.7
2010-01-06,30.4,69,48.6,35.8
2010-01-07,30.0,69,48.7,22.5
2010-01-08,30.1,68,48.7,36.9
2010-01-09,31.1,66,49.9,37.8
2010-01-10,30.4,65,50.2,38.8
2010-01-11,30.3,65,50.2,40.8
2010-01-12,30.3,64,50.6,41.2
2010-01-13,30.5,64,51.2,32.7
2010-01-14,31.5,86,51.9,28.2
2010-01-15,31.6,69,52.4,30.6
2010-01-16,33.1,82,53.0,30.0
2010-01-17,33.2,77,53.9,33.3
2010-01-18,33.8,81,54.2,30.6
2010-01-19,34.2,77,54.5,32.5
2010-01-20,34.3,80,54.7,30.6
2010-01-21,34.4,80,54.7,28.8
2010-01-22,34.6,80,55.1,30.4
2010-01-23,34.6,80,55.1,27.3
2010-01-24,34.7,80,55.1,22.3
2010-01-25,35.8,85,55.1,31.6
2010-01-26,36.1,85,56.2,28.8
2010-01-27,36.2,85,56.2,25.3
2010-01-28,36.2,87,56.2,27.1
2010-01-29,36.2,86,56.2,34.3
2010-01-30,36.2,85,56.2,28.8
2010-01-31,36.6,86,56.5,28.2
2010-02-01,37.2,85,57.0,24.6
2010-02-02,37.5,86,57.2,28.8
2010-02-03,37.4,87,57.3,29.8
2010-02-04,37.9,93,57.7,27.1
2010-02-05,38.1,93,57.8,30.2
2010-02-06,38.1,94,57.9,32.2
2010-02-07,38.2,93,58.0,28.8
2010-02-08,38.3,92,58.2,27.1
2010-02-09,38.4,89,58.2,25.0
2010-02-10,38.4,91,58.2,22.1
2010-02-11,39.2,92,58.4,30.0
2010-02-12,39.9,93,59.3,31.6
2010-02-13,40.7,98,59.9,28.2
2010-02-14,41.0,101,60.5,38.1
2010-02-15,41.6,97,61.1,26.6
2010-02-16,41.2,97,61.3,33.8
2010-02-17,41.6,95,61.6,25.9
2010-02-18,41.2,94,61.6,28.4
2010-02-19,41.1,94,61.7,29.1
2010-02-20,41.0,93,61.7,28.0
2010-02-21,41.0,93,61.7,25.5
2010-02-22,41.0,93,61.7,29.3
2010-02-23,41.0,92,61.7,30.6
2010-02-24,41.5,91,62.0,28.4
2010-02-25,42.3,100,62.6,27.3
2010-02-26,42.3,98,62.7,32.9
2010-02-27,43.5,106,63.7,31.6
2010-02-28,43.5,102,63.8,30.0
2010-03-01,43.4,102,63.9,32.7
2010-03-02,43.5,100,63.9,38.5
2010-03-03,43.7,100,64.0,29.1
2010-03-04,44.1,98,64.4,28.4
2010-03-05,44.2,98,64.5,23.5
2010-03-06,44.1,98,64.6,31.3
2010-03-07,44.2,98,64.6,30.6
2010-03-08,44.3,94,64.6,25.2
2010-03-09,44.6,100,64.8,15.1
2010-03-10,44.8,100,64.8,22.1
2010-03-11,45.2,101,65.1,21.4
2010-03-12,46.7,120,66.2,30.4
2010-03-13,47.6,122,66.8,21.0
2010-03-14,47.9,120,67.4,20.1
2010-03-15,47.9,119,67.5,30.7
2010-03-16,47.8,116,67.5,42.6
2010-03-17,48.2,112,67.7,26.6
2010-03-18,48.2,111,67.7,20.7
2010-03-19,48.2,112,67.7,31.3
2010-03-20,48.2,112,67.7,35.2
2010-03-21,48.2,111,67.8,35.8
2010-03-22,49.4,110,68.4,27.1
2010-03-23,49.3,110,68.6,23.2
2010-03-24,49.2,112,68.6,36.0
2010-03-25,49.3,110,68.6,37.4
2010-03-26,50.3,116,69.2,26.8
2010-03-27,50.6,116,69.7,26.2
2010-03-28,50.7,116,69.7,39.6
2010-03-29,52.1,122,70.4,29.1
2010-03-30,54.2,134,71.0,23.2
2010-03-31,54.8,137,72.3,21.0
2010-04-01,54.9,135,72.7,20.7
2010-04-02,55.1,131,72.9,22.5
2010-04-03,57.2,150,73.6,20.7
2010-04-04,57.9,153,74.4,22.6
2010-04-05,58.5,156,74.5,23.0
2010-04-06,59.0,156,74.7,23.5
2010-04-07,60.0,156,75.1,23.7
2010-04-08,61.1,157,76.2,29.3
2010-04-09,61.7,160,76.5,19.6
2010-04-10,62.2,157,76.7,21.6
2010-04-11,62.3,155,76.7,30.2
2010-04-12,62.3,152,77.8,35.6
2010-04-13,62.4,150,77.8,30.9
2010-04-14,62.6,148,77.9,23.4
2010-04-15,62.7,147,77.9,38.7
2010-04-16,63.2,144,78.2,40.3
2010-04-17,64.2,139,78.2,36.3
2010-04-18,64.3,137,78.3,32.2
2010-04-19,63.7,134,78.3,45.3
2010-04-20,63.8,130,78.3,36.5
2010-04-21,63.0,129,78.4,32.2
2010-04-22,62.5,128,78.8,28.8
2010-04-23,62.1,129,78.8,30.0
2010-04-24,62.4,129,78.9,29.7
2010-04-25,62.6,129,79.2,25.0
2010-04-26,62.4,128,79.3,37.8
2010-04-27,63.1,127,79.7,34.3
2010-04-28,63.3,130,80.0,26.4
2010-04-29,63.6,130,80.5,25.7
2010-04-30,63.7,130,81.0,28.0
2010-05-01,64.4,132,81.6,26.8
2010-05-02,65.5,134,82.3,27.1
2010-05-03,66.6,138,83.1,32.4
2010-05-04,68.0,144,84.2,20.3
2010-05-05,68.3,144,84.6,21.7
2010-05-06,68.4,144,84.8,24.3
2010-05-07,68.6,144,84.8,27.3
2010-05-08,68.5,141,84.8,27.9
2010-05-09,68.5,139,84.8,28.8
2010-05-10,68.8,137,84.8,32.9
2010-05-11,69.3,137,85.3,31.3
2010-05-12,69.4,136,85.3,32.9
2010-05-13,69.7,134,85.3,33.8
2010-05-14,69.0,131,85.3,42.1
2010-05-15,68.2,130,85.3,40.3
2010-05-16,67.5,129,85.3,42.8
2010-05-17,66.8,127,85.4,47.5
2010-05-18,65.9,124,85.5,40.1
2010-05-19,65.1,123,86.0,32.7
2010-05-20,64.7,125,87.0,26.4
2010-05-21,64.6,125,87.5,27.0
2010-05-22,64.7,126,87.6,26.6
2010-05-23,65.4,125,88.0,25.0
2010-05-24,65.9,127,88.3,28.8
2010-05-25,66.3,126,88.4,34.2
2010-05-26,67.2,125,88.7,38.5
2010-05-27,66.4,121,89.0,32.5
2010-05-28,66.3,122,89.3,33.4
2010-05-29,66.5,123,90.0,30.7
2010-05-30,66.5,123,90.1,30.0
2010-05-31,67.0,122,90.6,39.6
2010-06-01,65.8,119,91.4,36.1
2010-06-02,66.1,119,91.9,40.3
2010-06-03,64.4,117,93.8,30.9
2010-06-04,63.6,116,93.9,34.2
2010-06-05,63.0,114,94.3,32.5
2010-06-06,62.2,112,94.3,43.5
2010-06-07,62.1,110,94.9,40.1
2010-06-08,61.2,109,95.1,34.2
2010-06-09,61.1,107,95.3,37.9
2010-06-10,60.3,106,95.9,33.3
2010-06-11,59.7,105,96.5,34.2
2010-06-12,58.7,101,96.7,36.9
2010-06-13,57.5,100,96.7,47.5
2010-06-14,56.7,97,96.7,34.2
2010-06-15,56.3,95,96.7,31.8
2010-06-16,56.1,95,96.7,30.6
2010-06-17,56.6,94,97.2,33.8
2010-06-18,56.1,94,97.8,33.4
2010-06-19,55.2,91,97.9,41.2
2010-06-20,54.6,88,98.3,36.9
2010-06-21,54.3,88,98.7,36.1
2010-06-22,53.1,87,98.9,37.9
2010-06-23,51.9,82,98.9,47.3
2010-06-24,50.2,79,98.9,44.1
2010-06-25,49.0,75,98.9,44.6
2010-06-26,47.3,68,98.9,40.3
2010-06-27,46.0,65,98.9,42.3
2010-06-28,44.6,63,98.9,45.0
2010-06-29,42.9,61,98.9,40.6
2010-06-30,41.9,60,98.9,32.9
2010-07-01,40.7,52,99.0,38.5
2010-07-02,40.6,56,99.0,37.0
2010-07-03,40.1,57,99.1,36.9
2010-07-04,39.3,54,99.2,37.2
2010-07-05,39.0,54,99.2,37.4
2010-07-06,38.0,49,99.4,39.4
2010-07-07,36.2,49,99.5,55.8
2010-07-08,33.5,44,99.6,60.6
2010-07-09,31.0,37,99.6,61.0
2010-07-10,28.6,34,99.6,55.0
2010-07-11,26.3,29,99.6,50.4
2010-07-12,24.4,24,99.6,47.8
2010-07-13,23.1,26,99.6,34.2
2010-07-14,22.5,21,99.6,38.7
2010-07-15,20.4,18,99.7,50.4
2010-07-16,18.3,16,99.7,48.0
2010-07-17,16.6,8,99.7,43.2
